瘤痢疙,老矫,扁柯(∑C),浅加(m/s),浅氢(16规困),嚼档(%),刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),傈款樊(10盒困),吝窍摸款樊(10盒困),矫沥(10m),瘤搁柯档(∑C)
颇林,2024-12-16 16:00,0.8,2.4,230.0,76.0,4.9,-2.9,1018.3,1022.2,9.0,9.0,3832.0,1.0
颇林,2024-12-16 17:00,-0.2,1.1,200.0,85.0,5.1,-2.4,1018.5,1022.4,3.0,3.0,2688.0,0.2
颇林,2024-12-16 18:00,-1.9,0.2,0.0,91.0,4.9,-3.1,1018.9,1022.8,0.0,0.0,1497.0,0.0
颇林,2024-12-16 19:00,-2.8,0.3,0.0,94.0,4.7,-3.6,1019.5,1023.4,6.0,6.0,839.0,-0.4
颇林,2024-12-16 20:00,-4.0,0.8,180.0,95.0,4.3,-4.6,1019.7,1023.7,2.0,1.0,813.0,-0.9
颇林,2024-12-16 21:00,-4.5,0.0,0.0,96.0,4.2,-5.0,1020.3,1024.3,0.0,0.0,728.0,-1.5
颇林,2024-12-16 22:00,-5.4,0.3,0.0,96.0,3.9,-5.9,1020.7,1024.7,0.0,0.0,696.0,-2.1
颇林,2024-12-16 23:00,-5.6,0.4,0.0,95.0,3.8,-6.2,1021.2,1025.2,0.0,0.0,747.0,-2.5
颇林,2024-12-17 00:00,-6.7,0.6,180.0,94.0,3.5,-7.5,1021.5,1025.5,0.0,0.0,918.0,-3.0
颇林,2024-12-17 01:00,-7.1,0.4,0.0,93.0,3.3,-8.0,1021.6,1025.6,0.0,0.0,1050.0,-3.3
颇林,2024-12-17 02:00,-8.0,0.0,0.0,93.0,3.1,-8.9,1021.5,1025.5,0.0,0.0,937.0,-3.6
颇林,2024-12-17 03:00,-8.2,0.0,0.0,93.0,3.1,-9.1,1021.9,1025.9,0.0,0.0,1011.0,-3.8
颇林,2024-12-17 04:00,-8.5,0.4,0.0,93.0,3.0,-9.4,1022.0,1026.0,0.0,0.0,1135.0,-4.0
颇林,2024-12-17 05:00,-9.2,0.1,0.0,92.0,2.8,-10.2,1022.1,1026.1,0.0,0.0,1264.0,-4.2
颇林,2024-12-17 06:00,-9.7,0.3,0.0,91.0,2.7,-10.8,1022.5,1026.6,0.0,0.0,1292.0,-4.5
颇林,2024-12-17 07:00,-10.2,0.6,160.0,91.0,2.6,-11.3,1022.9,1027.0,8.0,1.0,1311.0,-4.4
颇林,2024-12-17 08:00,-10.1,0.3,0.0,91.0,2.6,-11.2,1023.4,1027.5,8.0,4.0,1044.0,-4.2
颇林,2024-12-17 09:00,-7.9,0.2,0.0,92.0,3.1,-8.9,1023.8,1027.8,0.0,0.0,1093.0,-3.5
颇林,2024-12-17 10:00,-5.3,0.2,0.0,88.0,3.6,-6.9,1024.2,1028.2,5.0,5.0,1368.0,-1.3
颇林,2024-12-17 11:00,-3.1,0.3,0.0,79.0,3.8,-6.2,1024.0,1028.0,8.0,7.0,1732.0,0.1
颇林,2024-12-17 12:00,-0.8,0.7,320.0,56.0,3.2,-8.4,1023.3,1027.2,4.0,4.0,4159.0,2.0
颇林,2024-12-17 13:00,1.6,2.4,360.0,39.0,2.7,-10.8,1022.6,1026.5,0.0,0.0,5000.0,5.8
颇林,2024-12-17 14:00,2.0,1.6,320.0,39.0,2.8,-10.5,1022.1,1026.0,0.0,0.0,4940.0,6.6
颇林,2024-12-17 15:00,2.5,2.8,340.0,34.0,2.5,-11.8,1021.9,1025.8,0.0,0.0,5000.0,5.7
颇林,2024-12-17 16:00,1.8,3.1,340.0,35.0,2.4,-12.0,1022.0,1025.9,0.0,0.0,5000.0,2.9
颇林,2024-12-17 17:00,0.3,2.0,360.0,42.0,2.6,-11.1,1022.1,1026.0,0.0,0.0,5000.0,0.1
颇林,2024-12-17 18:00,-1.9,0.8,360.0,48.0,2.6,-11.4,1022.7,1026.6,0.0,0.0,5000.0,0.1
颇林,2024-12-17 19:00,-3.3,1.6,360.0,55.0,2.6,-11.0,1022.9,1026.9,0.0,0.0,4277.0,-0.9
颇林,2024-12-17 20:00,-2.9,1.7,360.0,53.0,2.6,-11.1,1023.5,1027.5,0.0,0.0,4976.0,-1.4
颇林,2024-12-17 21:00,-3.7,2.6,340.0,55.0,2.6,-11.4,1023.8,1027.8,0.0,0.0,4908.0,-1.9
颇林,2024-12-17 22:00,-4.7,0.5,20.0,61.0,2.6,-11.0,1024.2,1028.2,0.0,0.0,4259.0,-2.3
颇林,2024-12-17 23:00,-6.8,0.3,0.0,67.0,2.5,-11.9,1024.3,1028.3,0.0,0.0,4331.0,-2.8
颇林,2024-12-18 00:00,-7.1,0.5,340.0,67.0,2.4,-12.1,1024.2,1028.2,0.0,0.0,4164.0,-3.5
颇林,2024-12-18 01:00,-8.0,0.3,0.0,69.0,2.3,-12.6,1023.8,1027.8,0.0,0.0,3953.0,-4.0
颇林,2024-12-18 02:00,-9.4,0.1,0.0,75.0,2.3,-13.0,1024.0,1028.1,0.0,0.0,3559.0,-4.5
颇林,2024-12-18 03:00,-9.5,0.7,160.0,79.0,2.4,-12.4,1024.2,1028.3,0.0,0.0,3391.0,-4.9
颇林,2024-12-18 04:00,-10.5,0.2,0.0,81.0,2.2,-13.1,1023.9,1028.0,0.0,0.0,3174.0,-5.2
颇林,2024-12-18 05:00,-11.0,1.0,180.0,83.0,2.2,-13.3,1023.9,1028.0,0.0,0.0,2817.0,-5.5
颇林,2024-12-18 06:00,-11.4,0.1,0.0,82.0,2.1,-13.8,1024.2,1028.3,0.0,0.0,2739.0,-5.7
颇林,2024-12-18 07:00,-11.7,0.1,0.0,83.0,2.1,-14.0,1024.7,1028.8,0.0,0.0,2817.0,-6.0
颇林,2024-12-18 08:00,-11.9,0.3,0.0,85.0,2.1,-13.9,1025.0,1029.1,0.0,0.0,2286.0,-6.1
颇林,2024-12-18 09:00,-9.7,0.1,0.0,80.0,2.3,-12.5,1025.5,1029.6,0.0,0.0,2515.0,-5.1
颇林,2024-12-18 10:00,-6.9,0.9,340.0,64.0,2.3,-12.5,1025.5,1029.5,0.0,0.0,3164.0,-3.5
颇林,2024-12-18 11:00,-4.6,1.5,50.0,54.0,2.3,-12.5,1025.1,1029.1,0.0,0.0,3511.0,-0.6
颇林,2024-12-18 12:00,-4.0,1.0,340.0,48.0,2.2,-13.4,1024.2,1028.2,0.0,0.0,3718.0,2.2
颇林,2024-12-18 13:00,-2.7,1.1,360.0,45.0,2.3,-13.0,1023.5,1027.4,0.0,0.0,3975.0,5.2
颇林,2024-12-18 14:00,-1.2,1.1,290.0,42.0,2.3,-12.5,1022.9,1026.8,0.0,0.0,3808.0,6.5
颇林,2024-12-18 15:00,-1.3,0.4,0.0,39.0,2.2,-13.5,1022.9,1026.8,0.0,0.0,3660.0,6.5
颇林,2024-12-18 16:00,-1.2,0.9,270.0,39.0,2.2,-13.4,1023.4,1027.3,0.0,0.0,3756.0,2.9
颇林,2024-12-18 17:00,-2.3,0.7,340.0,42.0,2.2,-13.5,1023.8,1027.7,0.0,0.0,3287.0,0.0
颇林,2024-12-18 18:00,-4.1,0.4,0.0,47.0,2.1,-13.7,1024.6,1028.6,0.0,0.0,3205.0,-0.9
颇林,2024-12-18 19:00,-5.9,0.5,320.0,55.0,2.2,-13.5,1025.3,1029.3,0.0,0.0,2778.0,-1.8
颇林,2024-12-18 20:00,-7.5,0.2,0.0,62.0,2.2,-13.5,1026.0,1030.0,0.0,0.0,2640.0,-2.3
颇林,2024-12-18 21:00,-7.7,0.3,0.0,63.0,2.2,-13.5,1026.2,1030.2,0.0,0.0,2004.0,-3.0
颇林,2024-12-18 22:00,-8.7,0.1,0.0,64.0,2.0,-14.2,1026.9,1031.0,0.0,0.0,1672.0,-3.5
颇林,2024-12-18 23:00,-10.0,0.1,0.0,71.0,2.0,-14.2,1027.5,1031.6,0.0,0.0,1735.0,-4.2
颇林,2024-12-19 00:00,-10.4,0.6,160.0,75.0,2.1,-13.9,1027.5,1031.6,0.0,0.0,1546.0,-4.9
颇林,2024-12-19 01:00,-11.2,0.6,20.0,82.0,2.1,-13.6,1027.6,1031.7,0.0,0.0,1453.0,-5.4
颇林,2024-12-19 02:00,-9.7,1.8,90.0,73.0,2.1,-13.6,1027.6,1031.7,0.0,0.0,1607.0,-5.5
颇林,2024-12-19 03:00,-11.5,0.6,140.0,80.0,2.0,-14.2,1027.7,1031.8,0.0,0.0,1150.0,-5.9
颇林,2024-12-19 04:00,-10.9,0.9,110.0,75.0,2.0,-14.4,1028.0,1032.1,0.0,0.0,1116.0,-6.0
颇林,2024-12-19 05:00,-11.3,0.1,0.0,78.0,2.0,-14.3,1028.1,1032.2,9.0,0.0,951.0,-6.4
颇林,2024-12-19 06:00,-12.3,0.2,0.0,81.0,1.9,-14.8,1028.7,1032.8,9.0,0.0,985.0,-6.5
颇林,2024-12-19 07:00,-12.8,0.0,0.0,82.0,1.9,-15.2,1029.0,1033.1,9.0,0.0,948.0,-6.7
颇林,2024-12-19 08:00,-12.7,0.6,70.0,86.0,2.0,-14.5,1029.5,1033.6,10.0,0.0,866.0,-6.6
颇林,2024-12-19 09:00,-9.0,1.0,70.0,71.0,2.2,-13.3,1029.9,1034.0,0.0,0.0,1399.0,-5.5
颇林,2024-12-19 10:00,-5.8,0.8,50.0,62.0,2.5,-11.9,1029.9,1033.9,0.0,0.0,1941.0,-3.5
颇林,2024-12-19 11:00,-3.9,1.4,90.0,57.0,2.6,-11.1,1029.7,1033.7,0.0,0.0,2070.0,-0.5
颇林,2024-12-19 12:00,-1.7,1.0,20.0,46.0,2.5,-11.8,1029.2,1033.2,0.0,0.0,2511.0,3.0
颇林,2024-12-19 13:00,-0.5,0.9,320.0,43.0,2.5,-11.5,1028.0,1031.9,0.0,0.0,2934.0,5.8
颇林,2024-12-19 14:00,1.6,0.9,340.0,40.0,2.8,-10.5,1026.9,1030.8,0.0,0.0,3262.0,7.5
颇林,2024-12-19 15:00,2.0,0.9,270.0,38.0,2.7,-10.8,1026.4,1030.3,0.0,0.0,3327.0,7.0
颇林,2024-12-19 16:00,1.3,0.8,290.0,37.0,2.5,-11.8,1026.1,1030.0,5.0,0.0,3610.0,1.8
颇林,2024-12-19 17:00,-0.7,0.4,0.0,45.0,2.6,-11.1,1026.0,1029.9,4.0,0.0,2581.0,-0.2
颇林,2024-12-19 18:00,-2.6,0.4,0.0,54.0,2.7,-10.6,1025.6,1029.6,8.0,0.0,2855.0,-0.9
颇林,2024-12-19 19:00,-4.1,0.1,0.0,59.0,2.7,-10.9,1025.7,1029.7,9.0,2.0,2561.0,-1.3
颇林,2024-12-19 20:00,-4.4,0.7,140.0,62.0,2.8,-10.5,1025.7,1029.7,10.0,1.0,2219.0,-1.5
颇林,2024-12-19 21:00,-5.5,0.3,0.0,68.0,2.8,-10.4,1025.6,1029.6,10.0,0.0,2156.0,-1.9
颇林,2024-12-19 22:00,-5.7,0.9,180.0,69.0,2.8,-10.4,1025.4,1029.4,10.0,5.0,2348.0,-2.3
颇林,2024-12-19 23:00,-6.5,0.3,0.0,73.0,2.8,-10.5,1025.4,1029.4,10.0,7.0,2188.0,-2.5
颇林,2024-12-20 00:00,-6.7,0.0,0.0,76.0,2.8,-10.2,1024.7,1028.7,10.0,7.0,2033.0,-2.8
颇林,2024-12-20 01:00,-7.3,0.1,0.0,77.0,2.7,-10.6,1023.9,1027.9,10.0,5.0,2001.0,-3.0
颇林,2024-12-20 02:00,-7.4,0.4,0.0,84.0,3.0,-9.6,1024.3,1028.3,10.0,5.0,1466.0,-3.3
颇林,2024-12-20 03:00,-7.7,0.8,180.0,83.0,2.9,-10.0,1024.0,1028.0,10.0,8.0,1705.0,-3.5
颇林,2024-12-20 04:00,-7.6,0.2,0.0,84.0,2.9,-9.8,1023.6,1027.6,10.0,5.0,1630.0,-3.5
颇林,2024-12-20 05:00,-7.3,0.9,110.0,84.0,3.0,-9.5,1023.4,1027.4,10.0,8.0,1406.0,-3.6
颇林,2024-12-20 06:00,-6.5,0.5,110.0,83.0,3.1,-8.9,1023.0,1027.0,10.0,9.0,1275.0,-2.8
颇林,2024-12-20 07:00,-5.9,0.6,90.0,81.0,3.2,-8.6,1022.9,1026.9,10.0,10.0,1093.0,-2.3
颇林,2024-12-20 08:00,-5.5,0.6,70.0,79.0,3.2,-8.5,1022.1,1026.1,10.0,10.0,1220.0,-2.1
颇林,2024-12-20 09:00,-5.1,1.1,90.0,77.0,3.2,-8.5,1021.9,1025.9,10.0,10.0,1392.0,-1.5
颇林,2024-12-20 10:00,-3.8,1.0,90.0,70.0,3.2,-8.4,1022.4,1026.4,10.0,10.0,1576.0,-0.4
颇林,2024-12-20 11:00,-2.5,1.3,90.0,68.0,3.5,-7.6,1021.7,1025.6,9.0,9.0,1655.0,0.1
颇林,2024-12-20 12:00,-0.5,1.1,90.0,64.0,3.8,-6.4,1020.6,1024.5,8.0,8.0,1643.0,1.7
颇林,2024-12-20 13:00,0.5,0.9,70.0,61.0,3.9,-6.1,1019.8,1023.7,9.0,7.0,1755.0,0.8
颇林,2024-12-20 14:00,1.0,0.9,90.0,59.0,3.9,-6.1,1018.6,1022.5,9.0,8.0,1726.0,1.6
颇林,2024-12-20 15:00,1.2,0.3,0.0,60.0,4.0,-5.7,1018.4,1022.3,9.0,8.0,1579.0,0.8
颇林,2024-12-20 16:00,1.7,0.9,160.0,63.0,4.3,-4.6,1017.7,1021.6,7.0,7.0,1586.0,1.0
颇林,2024-12-20 17:00,1.5,0.6,180.0,70.0,4.8,-3.3,1017.3,1021.2,6.0,3.0,1463.0,0.1
颇林,2024-12-20 18:00,-0.2,0.4,0.0,77.0,4.6,-3.7,1017.4,1021.3,9.0,8.0,1190.0,0.1
颇林,2024-12-20 19:00,0.0,0.3,0.0,77.0,4.7,-3.5,1017.3,1021.2,8.0,8.0,1301.0,0.1
颇林,2024-12-20 20:00,-0.7,0.2,0.0,86.0,5.0,-2.7,1016.9,1020.8,9.0,9.0,289.0,0.1
颇林,2024-12-20 21:00,-0.9,0.2,0.0,93.0,5.4,-1.8,1016.5,1020.4,9.0,9.0,463.0,0.1
颇林,2024-12-20 22:00,-0.8,0.7,140.0,94.0,5.4,-1.6,1016.2,1020.1,9.0,9.0,336.0,0.1
颇林,2024-12-20 23:00,-1.2,0.3,0.0,95.0,5.3,-1.9,1015.7,1019.6,9.0,5.0,509.0,-0.2
颇林,2024-12-21 00:00,-1.9,0.6,160.0,96.0,5.1,-2.4,1015.3,1019.2,9.0,9.0,312.0,-0.3
颇林,2024-12-21 01:00,-1.9,0.3,0.0,95.0,5.1,-2.5,1014.4,1018.3,10.0,10.0,474.0,-0.3
颇林,2024-12-21 02:00,-1.3,0.6,70.0,97.0,5.4,-1.7,1014.0,1017.9,10.0,10.0,97.0,-0.2
颇林,2024-12-21 03:00,-1.0,0.2,0.0,98.0,5.6,-1.2,1013.6,1017.5,10.0,10.0,101.0,0.0
颇林,2024-12-21 04:00,-0.9,0.3,0.0,98.0,5.6,-1.1,1013.5,1017.4,10.0,10.0,99.0,0.0
颇林,2024-12-21 05:00,-0.9,0.1,0.0,98.0,5.6,-1.1,1013.3,1017.2,10.0,9.0,67.0,0.0
颇林,2024-12-21 06:00,-0.7,0.3,0.0,99.0,5.8,-0.8,1013.9,1017.8,10.0,9.0,64.0,0.0
颇林,2024-12-21 07:00,-0.7,0.1,0.0,98.0,5.7,-0.9,1014.3,1018.2,10.0,10.0,236.0,0.0
颇林,2024-12-21 08:00,-1.9,0.1,0.0,99.0,5.3,-2.0,1014.9,1018.8,7.0,7.0,139.0,0.0
颇林,2024-12-21 09:00,-2.0,0.8,320.0,94.0,5.0,-2.8,1015.8,1019.7,0.0,0.0,551.0,-0.2
颇林,2024-12-21 10:00,-1.5,3.1,320.0,84.0,4.6,-3.8,1016.4,1020.3,2.0,0.0,780.0,0.0
颇林,2024-12-21 11:00,-1.3,1.9,320.0,82.0,4.6,-3.9,1016.7,1020.6,6.0,1.0,728.0,0.0
颇林,2024-12-21 12:00,-0.9,2.1,360.0,73.0,4.2,-5.1,1016.4,1020.3,8.0,5.0,879.0,0.1
颇林,2024-12-21 13:00,-0.1,3.4,340.0,68.0,4.1,-5.3,1016.0,1019.9,8.0,2.0,1021.0,0.2
颇林,2024-12-21 14:00,-0.2,4.1,340.0,66.0,4.0,-5.7,1016.0,1019.9,8.0,4.0,1110.0,0.2
颇林,2024-12-21 15:00,-0.9,4.3,320.0,64.0,3.7,-6.8,1016.2,1020.1,7.0,7.0,955.0,0.2
颇林,2024-12-21 16:00,-1.4,3.8,340.0,66.0,3.6,-6.9,1017.1,1021.0,5.0,0.0,911.0,0.2
颇林,2024-12-21 17:00,-2.2,2.1,320.0,67.0,3.5,-7.5,1018.1,1022.0,2.0,0.0,1020.0,0.2
颇林,2024-12-21 18:00,-3.3,2.4,320.0,65.0,3.1,-8.9,1018.9,1022.8,0.0,0.0,1522.0,0.0
颇林,2024-12-21 19:00,-3.6,3.1,320.0,64.0,3.0,-9.4,1019.5,1023.4,0.0,0.0,1875.0,-0.2
颇林,2024-12-21 20:00,-4.8,1.7,340.0,63.0,2.7,-10.7,1020.3,1024.3,0.0,0.0,2160.0,-0.4
颇林,2024-12-21 21:00,-5.2,2.4,340.0,59.0,2.5,-11.9,1020.4,1024.4,0.0,0.0,2827.0,-0.5
颇林,2024-12-21 22:00,-6.1,0.9,50.0,58.0,2.3,-13.0,1021.0,1025.0,0.0,0.0,3500.0,-0.7
颇林,2024-12-21 23:00,-8.2,0.3,0.0,69.0,2.3,-12.8,1021.5,1025.5,0.0,0.0,3114.0,-1.0
颇林,2024-12-22 00:00,-9.8,0.8,160.0,78.0,2.3,-12.9,1021.8,1025.9,0.0,0.0,2517.0,-1.3
颇林,2024-12-22 01:00,-10.4,0.6,180.0,79.0,2.2,-13.3,1022.2,1026.3,0.0,0.0,2724.0,-1.4
颇林,2024-12-22 02:00,-11.7,0.8,160.0,80.0,2.0,-14.4,1022.7,1026.8,0.0,0.0,2647.0,-1.7
颇林,2024-12-22 03:00,-13.0,0.1,0.0,81.0,1.8,-15.5,1023.2,1027.3,0.0,0.0,2819.0,-1.8
颇林,2024-12-22 04:00,-11.3,0.9,160.0,83.0,2.1,-13.6,1023.8,1027.9,9.0,0.0,2552.0,-1.9
颇林,2024-12-22 05:00,-13.2,0.2,0.0,82.0,1.8,-15.6,1023.9,1028.0,9.0,0.0,3056.0,-2.1
颇林,2024-12-22 06:00,-13.8,0.3,0.0,84.0,1.8,-15.9,1024.2,1028.3,9.0,0.0,3109.0,-2.3
颇林,2024-12-22 07:00,-13.7,0.6,180.0,83.0,1.8,-15.9,1025.3,1029.4,9.0,0.0,2840.0,-2.5
颇林,2024-12-22 08:00,-13.8,0.0,0.0,86.0,1.8,-15.6,1025.9,1030.0,9.0,0.0,2737.0,-2.5
颇林,2024-12-22 09:00,-11.4,0.8,180.0,80.0,2.1,-14.1,1026.9,1031.0,0.0,0.0,2820.0,-2.5
颇林,2024-12-22 10:00,-6.1,0.6,250.0,63.0,2.4,-12.0,1027.6,1031.6,0.0,0.0,3750.0,-1.9
颇林,2024-12-22 11:00,-4.0,2.6,290.0,48.0,2.2,-13.4,1027.4,1031.4,0.0,0.0,4935.0,-0.9
颇林,2024-12-22 12:00,-2.7,2.1,320.0,46.0,2.3,-12.7,1026.8,1030.8,0.0,0.0,4439.0,-0.3
颇林,2024-12-22 13:00,-1.8,2.1,320.0,44.0,2.4,-12.4,1025.8,1029.7,0.0,0.0,4743.0,0.0
颇林,2024-12-22 14:00,-1.1,2.1,290.0,43.0,2.4,-12.1,1024.9,1028.8,0.0,0.0,4800.0,0.1
颇林,2024-12-22 15:00,-0.4,2.2,340.0,43.0,2.6,-11.4,1024.8,1028.7,0.0,0.0,5000.0,0.2
颇林,2024-12-22 16:00,-0.4,2.2,320.0,45.0,2.7,-10.9,1025.0,1028.9,0.0,0.0,4413.0,0.2
颇林,2024-12-22 17:00,-1.0,1.4,320.0,48.0,2.7,-10.6,1024.8,1028.7,0.0,0.0,4611.0,0.1
颇林,2024-12-22 18:00,-3.5,0.0,0.0,58.0,2.8,-10.5,1024.7,1028.7,0.0,0.0,4214.0,-0.3
颇林,2024-12-22 19:00,-5.9,1.0,180.0,69.0,2.7,-10.6,1024.9,1028.9,0.0,0.0,3653.0,-0.7
颇林,2024-12-22 20:00,-5.9,0.2,0.0,67.0,2.6,-11.0,1025.6,1029.6,0.0,0.0,3713.0,-1.2
颇林,2024-12-22 21:00,-6.6,0.2,0.0,72.0,2.7,-10.8,1025.7,1029.7,0.0,0.0,3294.0,-1.7
颇林,2024-12-22 22:00,-8.0,0.0,0.0,78.0,2.6,-11.1,1025.9,1029.9,0.0,0.0,2924.0,-2.0
颇林,2024-12-22 23:00,-7.9,0.4,0.0,80.0,2.7,-10.7,1025.8,1029.8,0.0,0.0,1948.0,-2.3
颇林,2024-12-23 00:00,-9.3,0.2,0.0,83.0,2.5,-11.6,1025.5,1029.6,0.0,0.0,1995.0,-2.5
颇林,2024-12-23 01:00,-10.3,0.5,180.0,86.0,2.4,-12.1,1025.3,1029.4,0.0,0.0,2135.0,-2.8
颇林,2024-12-23 02:00,-10.5,0.9,160.0,88.0,2.4,-12.1,1025.5,1029.6,0.0,0.0,2077.0,-3.0
颇林,2024-12-23 03:00,-11.4,0.1,0.0,89.0,2.3,-12.8,1025.7,1029.8,0.0,0.0,1553.0,-3.0
颇林,2024-12-23 04:00,-12.1,0.2,0.0,91.0,2.2,-13.2,1025.8,1029.9,0.0,0.0,1425.0,-3.1
颇林,2024-12-23 05:00,-12.7,0.7,160.0,89.0,2.1,-14.1,1025.4,1029.5,9.0,0.0,1692.0,-3.3
颇林,2024-12-23 06:00,-12.5,0.0,0.0,90.0,2.1,-13.8,1025.4,1029.5,9.0,0.0,1494.0,-3.3
颇林,2024-12-23 07:00,-13.1,0.5,340.0,89.0,2.0,-14.5,1025.0,1029.1,9.0,1.0,1320.0,-3.3
颇林,2024-12-23 08:00,-11.4,0.6,90.0,90.0,2.3,-12.7,1025.0,1029.1,9.0,6.0,1092.0,-2.9
颇林,2024-12-23 09:00,-10.4,1.3,90.0,87.0,2.4,-12.1,1025.3,1029.4,9.0,7.0,636.0,-2.3
颇林,2024-12-23 10:00,-7.6,1.0,90.0,80.0,2.8,-10.4,1025.5,1029.5,0.0,0.0,1220.0,-1.9
颇林,2024-12-23 11:00,-3.5,0.3,0.0,63.0,3.0,-9.5,1025.1,1029.1,0.0,0.0,2418.0,-0.7
颇林,2024-12-23 12:00,-0.8,0.2,0.0,56.0,3.2,-8.4,1023.9,1027.8,0.0,0.0,2769.0,0.0
颇林,2024-12-23 13:00,2.2,1.9,270.0,55.0,3.9,-5.9,1022.9,1026.8,0.0,0.0,2916.0,0.1
颇林,2024-12-23 14:00,3.5,1.9,270.0,55.0,4.3,-4.7,1022.3,1026.1,0.0,0.0,3360.0,0.2
颇林,2024-12-23 15:00,4.2,2.3,320.0,48.0,4.0,-5.8,1022.0,1025.8,0.0,0.0,4106.0,0.3
颇林,2024-12-23 16:00,4.0,1.8,290.0,51.0,4.2,-5.2,1021.9,1025.7,0.0,0.0,3857.0,0.6
颇林,2024-12-23 17:00,2.9,1.9,270.0,57.0,4.3,-4.7,1022.1,1026.0,0.0,0.0,3176.0,0.2
颇林,2024-12-23 18:00,0.8,0.2,0.0,64.0,4.2,-5.2,1022.5,1026.4,0.0,0.0,3192.0,0.0
颇林,2024-12-23 19:00,-1.0,1.2,160.0,75.0,4.3,-4.8,1022.8,1026.7,0.0,0.0,2369.0,-0.5
颇林,2024-12-23 20:00,-1.2,1.3,320.0,63.0,3.5,-7.3,1023.2,1027.1,0.0,0.0,2478.0,-0.9
颇林,2024-12-23 21:00,-2.3,1.2,360.0,57.0,3.0,-9.6,1023.5,1027.4,0.0,0.0,3106.0,-1.4
颇林,2024-12-23 22:00,-3.3,0.3,0.0,61.0,2.9,-9.7,1024.0,1028.0,0.0,0.0,3439.0,-1.9
颇林,2024-12-23 23:00,-4.5,0.3,0.0,65.0,2.9,-10.0,1024.4,1028.4,0.0,0.0,3248.0,-2.4
颇林,2024-12-24 00:00,-5.9,1.0,160.0,72.0,2.8,-10.1,1024.6,1028.6,0.0,0.0,2973.0,-2.8
颇林,2024-12-24 01:00,-6.5,0.3,0.0,75.0,2.8,-10.2,1024.9,1028.9,0.0,0.0,2868.0,-3.3
颇林,2024-12-24 02:00,-7.5,0.9,180.0,79.0,2.8,-10.5,1024.9,1028.9,0.0,0.0,2637.0,-3.5
颇林,2024-12-24 03:00,-8.5,0.3,0.0,83.0,2.7,-10.8,1025.2,1029.2,0.0,0.0,2481.0,-3.8
颇林,2024-12-24 04:00,-9.3,0.2,0.0,88.0,2.7,-10.9,1025.2,1029.3,0.0,0.0,2143.0,-4.1
颇林,2024-12-24 05:00,-10.3,0.3,0.0,87.0,2.4,-12.0,1025.3,1029.4,0.0,0.0,1724.0,-4.4
颇林,2024-12-24 06:00,-10.8,0.1,0.0,89.0,2.4,-12.2,1025.4,1029.5,0.0,0.0,1504.0,-4.6
颇林,2024-12-24 07:00,-11.2,0.1,0.0,91.0,2.4,-12.3,1025.7,1029.8,0.0,0.0,1541.0,-4.9
颇林,2024-12-24 08:00,-11.5,0.4,0.0,91.0,2.3,-12.6,1026.2,1030.3,0.0,0.0,1142.0,-5.0
颇林,2024-12-24 09:00,-9.2,0.3,0.0,88.0,2.7,-10.8,1026.5,1030.6,0.0,0.0,1575.0,-4.5
颇林,2024-12-24 10:00,-4.9,0.1,0.0,77.0,3.3,-8.3,1027.0,1031.0,0.0,0.0,1676.0,-2.9
颇林,2024-12-24 11:00,-1.5,0.5,20.0,59.0,3.2,-8.4,1026.7,1030.6,0.0,0.0,2437.0,-0.9
颇林,2024-12-24 12:00,-0.9,1.1,360.0,48.0,2.8,-10.5,1026.5,1030.4,0.0,0.0,3485.0,0.2
颇林,2024-12-24 13:00,0.4,1.2,320.0,44.0,2.8,-10.4,1026.3,1030.2,0.0,0.0,4205.0,1.8
颇林,2024-12-24 14:00,1.3,1.1,250.0,37.0,2.5,-11.8,1025.8,1029.7,0.0,0.0,4004.0,3.5
颇林,2024-12-24 15:00,1.6,1.5,270.0,37.0,2.5,-11.5,1025.4,1029.3,0.0,0.0,4427.0,3.5
颇林,2024-12-24 16:00,1.7,1.0,270.0,39.0,2.7,-10.8,1025.7,1029.6,4.0,0.0,3846.0,1.7
颇林,2024-12-24 17:00,0.7,1.0,270.0,43.0,2.8,-10.4,1025.6,1029.5,0.0,0.0,3825.0,0.1
颇林,2024-12-24 18:00,-2.6,0.4,0.0,53.0,2.7,-10.8,1025.5,1029.5,0.0,0.0,3520.0,-0.5
颇林,2024-12-24 19:00,-4.4,0.3,0.0,65.0,2.9,-10.0,1026.1,1030.1,8.0,0.0,2742.0,-1.0
颇林,2024-12-24 20:00,-5.8,0.9,160.0,71.0,2.8,-10.2,1026.0,1030.0,10.0,2.0,2824.0,-1.3
颇林,2024-12-24 21:00,-5.4,0.1,0.0,71.0,2.9,-9.8,1026.2,1030.2,10.0,8.0,2463.0,-1.3
颇林,2024-12-24 22:00,-5.4,0.3,0.0,77.0,3.1,-8.8,1025.9,1029.9,10.0,3.0,2233.0,-1.3
颇林,2024-12-24 23:00,-4.9,0.2,0.0,77.0,3.3,-8.3,1025.9,1029.9,10.0,6.0,2172.0,-1.2
颇林,2024-12-25 00:00,-4.7,0.1,0.0,77.0,3.3,-8.1,1026.1,1030.1,10.0,8.0,2066.0,-1.3
颇林,2024-12-25 01:00,-4.7,0.3,0.0,72.0,3.1,-8.9,1026.0,1030.0,9.0,8.0,1968.0,-1.7
