ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),Ç³¼Ó(m/s),Ç³Çâ(16¹æÀ§),½Àµµ(%),Áõ±â¾Ð(hPa),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇöÁö±â¾Ð(hPa),ÇØ¸é±â¾Ð(hPa),Àü¿î·®(10ºÐÀ§),ÁßÇÏÃþ¿î·®(10ºÐÀ§),½ÃÁ¤(10m),Áö¸é¿Âµµ(¡ÆC)
¼­±ÍÆ÷,2024-09-20 17:00,28.2,4.6,200.0,89.0,34.0,26.2,1003.9,1009.7,8.0,6.0,1795.0,29.4
¼­±ÍÆ÷,2024-09-20 18:00,28.2,4.0,200.0,85.0,32.4,25.4,1004.4,1010.2,10.0,8.0,3346.0,28.0
¼­±ÍÆ÷,2024-09-20 19:00,28.4,3.8,200.0,86.0,33.2,25.8,1004.3,1010.1,7.0,7.0,3159.0,27.6
¼­±ÍÆ÷,2024-09-20 20:00,28.3,3.7,200.0,90.0,34.4,26.4,1004.6,1010.4,8.0,8.0,2470.0,27.6
¼­±ÍÆ÷,2024-09-20 21:00,28.3,4.0,200.0,90.0,34.4,26.4,1004.4,1010.2,8.0,8.0,1768.0,27.6
¼­±ÍÆ÷,2024-09-20 22:00,28.2,3.4,200.0,88.0,33.6,26.0,1004.2,1010.0,7.0,7.0,2480.0,27.4
¼­±ÍÆ÷,2024-09-20 23:00,28.2,4.5,200.0,92.0,35.0,26.7,1004.3,1010.1,8.0,8.0,2162.0,27.4
¼­±ÍÆ÷,2024-09-21 00:00,27.5,5.0,200.0,90.0,33.0,25.7,1003.8,1009.6,10.0,7.0,1497.0,27.2
¼­±ÍÆ÷,2024-09-21 01:00,27.9,5.0,200.0,91.0,34.0,26.2,1003.6,1009.4,8.0,6.0,2044.0,27.1
¼­±ÍÆ÷,2024-09-21 02:00,28.2,4.8,200.0,90.0,34.2,26.3,1003.3,1009.1,6.0,5.0,2420.0,27.2
¼­±ÍÆ÷,2024-09-21 03:00,28.2,4.7,200.0,89.0,34.0,26.2,1002.3,1008.1,8.0,5.0,2403.0,27.2
¼­±ÍÆ÷,2024-09-21 04:00,28.3,5.1,200.0,89.0,34.2,26.3,1002.2,1008.0,9.0,6.0,2405.0,27.1
¼­±ÍÆ÷,2024-09-21 05:00,28.3,5.0,200.0,88.0,33.8,26.1,1001.4,1007.2,8.0,4.0,2651.0,27.1
¼­±ÍÆ÷,2024-09-21 06:00,28.3,4.9,200.0,88.0,33.8,26.1,1001.6,1007.4,8.0,7.0,2374.0,27.1
¼­±ÍÆ÷,2024-09-21 07:00,28.3,4.0,200.0,89.0,34.2,26.3,1001.6,1007.4,9.0,9.0,1986.0,27.3
¼­±ÍÆ÷,2024-09-21 08:00,28.5,4.5,230.0,87.0,33.8,26.1,1001.9,1007.7,10.0,9.0,2441.0,28.0
¼­±ÍÆ÷,2024-09-21 09:00,27.8,4.6,200.0,93.0,34.6,26.5,1001.5,1007.3,10.0,9.0,1158.0,28.1
¼­±ÍÆ÷,2024-09-21 10:00,28.5,5.2,200.0,90.0,34.8,26.6,1001.3,1007.1,10.0,9.0,1808.0,29.4
¼­±ÍÆ÷,2024-09-21 11:00,28.3,6.4,200.0,91.0,34.8,26.6,1001.1,1006.9,10.0,8.0,1541.0,29.4
¼­±ÍÆ÷,2024-09-21 12:00,28.3,5.6,200.0,91.0,34.8,26.6,1000.5,1006.3,10.0,9.0,1577.0,29.9
¼­±ÍÆ÷,2024-09-21 13:00,28.2,6.2,200.0,91.0,34.6,26.5,999.4,1005.2,10.0,9.0,1573.0,28.6
¼­±ÍÆ÷,2024-09-21 14:00,27.9,6.0,200.0,94.0,35.2,26.8,998.8,1004.6,10.0,9.0,529.0,27.9
¼­±ÍÆ÷,2024-09-21 15:00,28.1,6.6,200.0,92.0,34.8,26.6,997.9,1003.7,10.0,9.0,1230.0,27.8
¼­±ÍÆ÷,2024-09-21 16:00,28.2,6.8,200.0,91.0,34.6,26.5,997.4,1003.2,10.0,9.0,1703.0,27.8
¼­±ÍÆ÷,2024-09-21 17:00,28.2,6.2,230.0,89.0,34.0,26.2,997.5,1003.3,10.0,9.0,1744.0,27.6
¼­±ÍÆ÷,2024-09-21 18:00,27.5,5.4,230.0,91.0,33.2,25.8,997.3,1003.1,10.0,9.0,1557.0,27.3
¼­±ÍÆ÷,2024-09-21 19:00,27.6,4.5,230.0,94.0,34.6,26.5,997.1,1002.9,10.0,9.0,768.0,27.4
¼­±ÍÆ÷,2024-09-21 20:00,27.2,2.6,250.0,94.0,33.8,26.1,997.3,1003.1,7.0,2.0,1179.0,26.9
¼­±ÍÆ÷,2024-09-21 21:00,27.2,1.1,20.0,94.0,33.8,26.1,998.2,1004.0,4.0,4.0,2174.0,26.5
¼­±ÍÆ÷,2024-09-21 22:00,27.0,2.3,20.0,89.0,31.7,25.0,999.1,1004.9,7.0,2.0,5000.0,26.2
¼­±ÍÆ÷,2024-09-21 23:00,26.6,0.7,340.0,89.0,30.9,24.6,999.4,1005.2,7.0,2.0,5000.0,26.1
¼­±ÍÆ÷,2024-09-22 00:00,26.3,0.7,270.0,89.0,30.4,24.3,999.4,1005.3,4.0,4.0,5000.0,26.1
¼­±ÍÆ÷,2024-09-22 01:00,26.6,1.6,20.0,89.0,30.9,24.6,999.5,1005.3,4.0,4.0,5000.0,25.9
¼­±ÍÆ÷,2024-09-22 02:00,26.7,1.4,50.0,88.0,30.7,24.5,999.9,1005.7,4.0,3.0,5000.0,26.1
¼­±ÍÆ÷,2024-09-22 03:00,26.4,0.7,70.0,88.0,30.2,24.2,1000.2,1006.1,8.0,8.0,4200.0,26.1
¼­±ÍÆ÷,2024-09-22 04:00,26.3,0.7,180.0,85.0,28.9,23.5,1000.3,1006.2,9.0,9.0,5000.0,26.0
¼­±ÍÆ÷,2024-09-22 05:00,26.0,0.6,200.0,86.0,28.8,23.4,1001.0,1006.9,9.0,9.0,5000.0,25.8
¼­±ÍÆ÷,2024-09-22 06:00,25.8,1.1,70.0,87.0,28.8,23.4,1001.5,1007.4,9.0,9.0,3485.0,25.8
¼­±ÍÆ÷,2024-09-22 07:00,25.1,1.8,20.0,93.0,29.5,23.8,1001.8,1007.7,10.0,10.0,893.0,25.6
¼­±ÍÆ÷,2024-09-22 08:00,25.2,1.6,20.0,91.0,29.1,23.6,1002.1,1008.0,10.0,8.0,5000.0,26.4
¼­±ÍÆ÷,2024-09-22 09:00,25.8,0.8,340.0,89.0,29.5,23.8,1002.5,1008.4,10.0,8.0,4318.0,28.1
¼­±ÍÆ÷,2024-09-22 10:00,26.7,1.1,230.0,84.0,29.3,23.7,1003.0,1008.9,10.0,7.0,4659.0,30.2
¼­±ÍÆ÷,2024-09-22 11:00,27.1,1.7,200.0,84.0,30.0,24.1,1003.2,1009.1,9.0,7.0,5000.0,31.6
¼­±ÍÆ÷,2024-09-22 12:00,27.2,2.3,230.0,83.0,29.8,24.0,1003.2,1009.1,10.0,8.0,5000.0,31.8
¼­±ÍÆ÷,2024-09-22 13:00,27.9,1.7,230.0,77.0,28.8,23.4,1003.1,1008.9,10.0,8.0,5000.0,35.0
¼­±ÍÆ÷,2024-09-22 14:00,28.3,3.6,50.0,70.0,26.8,22.2,1002.6,1008.4,9.0,7.0,5000.0,35.1
¼­±ÍÆ÷,2024-09-22 15:00,27.2,2.3,50.0,72.0,26.0,21.7,1002.9,1008.8,10.0,8.0,5000.0,31.0
¼­±ÍÆ÷,2024-09-22 16:00,26.9,3.1,50.0,71.0,25.0,21.1,1002.6,1008.5,10.0,7.0,5000.0,29.4
¼­±ÍÆ÷,2024-09-22 17:00,26.8,4.0,70.0,71.0,24.9,21.0,1002.8,1008.7,10.0,7.0,5000.0,28.2
¼­±ÍÆ÷,2024-09-22 18:00,26.4,3.6,70.0,71.0,24.4,20.7,1003.2,1009.1,8.0,8.0,5000.0,26.6
¼­±ÍÆ÷,2024-09-22 19:00,25.9,3.6,70.0,73.0,24.3,20.6,1004.0,1009.9,10.0,5.0,5000.0,25.3
¼­±ÍÆ÷,2024-09-22 20:00,25.0,2.6,50.0,77.0,24.3,20.6,1004.9,1010.8,8.0,1.0,5000.0,24.2
¼­±ÍÆ÷,2024-09-22 21:00,24.9,3.0,50.0,78.0,24.4,20.7,1006.0,1011.9,8.0,6.0,5000.0,23.9
¼­±ÍÆ÷,2024-09-22 22:00,24.8,3.0,50.0,79.0,24.7,20.9,1006.8,1012.7,7.0,3.0,5000.0,23.7
¼­±ÍÆ÷,2024-09-22 23:00,24.4,2.8,50.0,80.0,24.4,20.7,1007.0,1012.9,7.0,1.0,5000.0,23.2
¼­±ÍÆ÷,2024-09-23 00:00,24.3,2.9,50.0,81.0,24.6,20.8,1007.1,1013.0,7.0,4.0,5000.0,23.0
¼­±ÍÆ÷,2024-09-23 01:00,24.2,3.0,50.0,82.0,24.7,20.9,1007.0,1012.9,7.0,0.0,4765.0,22.7
¼­±ÍÆ÷,2024-09-23 02:00,24.2,4.0,50.0,82.0,24.7,20.9,1006.9,1012.8,4.0,0.0,4994.0,22.5
¼­±ÍÆ÷,2024-09-23 03:00,23.9,4.3,50.0,82.0,24.3,20.6,1006.9,1012.8,3.0,3.0,4995.0,22.4
¼­±ÍÆ÷,2024-09-23 04:00,23.8,3.6,50.0,82.0,24.1,20.5,1007.3,1013.2,8.0,8.0,4746.0,22.4
¼­±ÍÆ÷,2024-09-23 05:00,23.6,4.0,50.0,81.0,23.5,20.1,1007.7,1013.6,4.0,4.0,4761.0,22.1
¼­±ÍÆ÷,2024-09-23 06:00,23.2,3.8,70.0,83.0,23.5,20.1,1008.4,1014.3,5.0,5.0,4783.0,21.8
¼­±ÍÆ÷,2024-09-23 07:00,23.2,3.8,50.0,82.0,23.2,19.9,1008.9,1014.9,6.0,6.0,4439.0,21.8
¼­±ÍÆ÷,2024-09-23 08:00,23.6,4.6,70.0,79.0,22.9,19.7,1009.2,1015.1,1.0,1.0,4586.0,22.4
¼­±ÍÆ÷,2024-09-23 09:00,25.2,4.0,50.0,73.0,23.4,20.0,1009.5,1015.4,0.0,0.0,4499.0,25.5
¼­±ÍÆ÷,2024-09-23 10:00,26.1,4.8,50.0,71.0,24.0,20.4,1009.6,1015.5,3.0,3.0,4533.0,29.1
¼­±ÍÆ÷,2024-09-23 11:00,26.5,5.6,70.0,68.0,23.5,20.1,1009.5,1015.4,3.0,3.0,4717.0,31.0
¼­±ÍÆ÷,2024-09-23 12:00,26.5,6.2,70.0,66.0,22.8,19.6,1009.4,1015.3,3.0,3.0,4990.0,32.4
¼­±ÍÆ÷,2024-09-23 13:00,26.4,4.1,50.0,67.0,22.9,19.7,1009.3,1015.2,6.0,6.0,4465.0,31.7
¼­±ÍÆ÷,2024-09-23 14:00,26.7,5.3,50.0,65.0,22.7,19.5,1008.8,1014.7,6.0,6.0,4814.0,34.1
¼­±ÍÆ÷,2024-09-23 15:00,25.7,4.7,50.0,66.0,21.7,18.8,1008.6,1014.5,7.0,7.0,4854.0,29.2
¼­±ÍÆ÷,2024-09-23 16:00,25.7,5.0,70.0,64.0,21.0,18.3,1008.8,1014.7,6.0,6.0,4984.0,29.0
¼­±ÍÆ÷,2024-09-23 17:00,25.4,4.5,70.0,64.0,20.6,18.0,1009.1,1015.0,5.0,5.0,5000.0,27.5
¼­±ÍÆ÷,2024-09-23 18:00,24.2,3.8,70.0,67.0,20.1,17.6,1009.3,1015.2,0.0,0.0,5000.0,24.0
¼­±ÍÆ÷,2024-09-23 19:00,23.1,3.1,50.0,70.0,19.7,17.3,1009.5,1015.5,2.0,0.0,4991.0,22.4
¼­±ÍÆ÷,2024-09-23 20:00,23.0,3.4,50.0,68.0,19.0,16.7,1009.8,1015.8,3.0,0.0,4996.0,21.5
¼­±ÍÆ÷,2024-09-23 21:00,22.7,3.4,20.0,69.0,19.0,16.7,1010.2,1016.2,0.0,0.0,4976.0,21.0
¼­±ÍÆ÷,2024-09-23 22:00,22.3,2.8,50.0,70.0,18.8,16.5,1010.4,1016.4,3.0,0.0,4993.0,20.6
¼­±ÍÆ÷,2024-09-23 23:00,22.2,2.8,20.0,71.0,18.9,16.6,1010.1,1016.1,3.0,0.0,4999.0,20.2
¼­±ÍÆ÷,2024-09-24 00:00,22.3,2.9,50.0,70.0,18.8,16.5,1009.9,1015.9,6.0,4.0,5000.0,20.1
¼­±ÍÆ÷,2024-09-24 01:00,22.3,3.3,50.0,73.0,19.6,17.2,1009.7,1015.7,6.0,0.0,5000.0,20.1
¼­±ÍÆ÷,2024-09-24 02:00,21.9,2.9,20.0,74.0,19.4,17.0,1009.5,1015.5,5.0,0.0,5000.0,19.9
¼­±ÍÆ÷,2024-09-24 03:00,21.8,3.1,50.0,75.0,19.5,17.1,1009.2,1015.2,6.0,0.0,4997.0,19.8
¼­±ÍÆ÷,2024-09-24 04:00,21.9,2.5,50.0,75.0,19.6,17.2,1009.1,1015.1,6.0,0.0,5000.0,19.8
¼­±ÍÆ÷,2024-09-24 05:00,22.0,2.8,20.0,75.0,19.7,17.3,1009.1,1015.1,8.0,3.0,5000.0,19.9
¼­±ÍÆ÷,2024-09-24 06:00,21.7,2.8,50.0,76.0,19.6,17.2,1009.1,1015.1,3.0,3.0,5000.0,19.6
¼­±ÍÆ÷,2024-09-24 07:00,21.9,2.8,20.0,76.0,19.9,17.4,1009.1,1015.1,7.0,1.0,5000.0,20.1
¼­±ÍÆ÷,2024-09-24 08:00,23.1,2.3,20.0,73.0,20.5,17.9,1009.7,1015.7,6.0,4.0,4989.0,21.4
¼­±ÍÆ÷,2024-09-24 09:00,25.4,3.0,50.0,66.0,21.3,18.5,1009.7,1015.6,7.0,4.0,5000.0,25.6
¼­±ÍÆ÷,2024-09-24 10:00,26.5,2.6,50.0,58.0,20.0,17.5,1009.9,1015.8,6.0,3.0,5000.0,29.7
¼­±ÍÆ÷,2024-09-24 11:00,27.2,2.7,50.0,60.0,21.6,18.7,1009.4,1015.3,6.0,5.0,5000.0,31.9
¼­±ÍÆ÷,2024-09-24 12:00,27.1,4.5,70.0,61.0,21.8,18.9,1008.7,1014.6,7.0,5.0,5000.0,33.6
¼­±ÍÆ÷,2024-09-24 13:00,27.6,4.1,70.0,61.0,22.4,19.3,1008.1,1014.0,7.0,4.0,5000.0,35.5
¼­±ÍÆ÷,2024-09-24 14:00,27.8,3.5,70.0,62.0,23.1,19.8,1007.7,1013.6,7.0,6.0,4914.0,35.7
¼­±ÍÆ÷,2024-09-24 15:00,26.7,4.1,70.0,63.0,22.0,19.0,1007.2,1013.1,6.0,5.0,5000.0,32.5
¼­±ÍÆ÷,2024-09-24 16:00,26.8,5.3,70.0,65.0,22.8,19.6,1006.8,1012.7,8.0,4.0,5000.0,30.7
¼­±ÍÆ÷,2024-09-24 17:00,25.5,4.5,70.0,70.0,22.8,19.6,1007.2,1013.1,8.0,3.0,5000.0,28.0
¼­±ÍÆ÷,2024-09-24 18:00,24.9,2.4,50.0,73.0,22.9,19.7,1007.6,1013.5,8.0,3.0,5000.0,25.7
¼­±ÍÆ÷,2024-09-24 19:00,24.5,2.4,50.0,76.0,23.2,19.9,1007.5,1013.4,8.0,2.0,4997.0,24.2
¼­±ÍÆ÷,2024-09-24 20:00,24.2,2.3,20.0,77.0,23.2,19.9,1007.9,1013.8,6.0,3.0,4908.0,23.3
¼­±ÍÆ÷,2024-09-24 21:00,24.0,2.3,20.0,78.0,23.2,19.9,1008.2,1014.1,5.0,5.0,4945.0,22.7
¼­±ÍÆ÷,2024-09-24 22:00,24.0,2.3,20.0,78.0,23.2,19.9,1008.0,1013.9,5.0,4.0,4852.0,22.4
¼­±ÍÆ÷,2024-09-24 23:00,24.0,2.5,20.0,78.0,23.2,19.9,1007.6,1013.5,6.0,4.0,4942.0,22.2
¼­±ÍÆ÷,2024-09-25 00:00,24.2,2.6,50.0,78.0,23.5,20.1,1007.5,1013.4,6.0,3.0,4999.0,22.1
¼­±ÍÆ÷,2024-09-25 01:00,24.3,2.7,20.0,78.0,23.7,20.2,1007.3,1013.2,8.0,2.0,5000.0,22.3
¼­±ÍÆ÷,2024-09-25 02:00,24.1,2.6,50.0,79.0,23.7,20.2,1007.0,1012.9,7.0,1.0,5000.0,22.2
¼­±ÍÆ÷,2024-09-25 03:00,24.3,2.5,50.0,78.0,23.7,20.2,1006.7,1012.6,4.0,4.0,5000.0,22.4
¼­±ÍÆ÷,2024-09-25 04:00,24.5,2.4,50.0,78.0,24.0,20.4,1006.6,1012.5,7.0,3.0,4986.0,22.6
¼­±ÍÆ÷,2024-09-25 05:00,24.3,2.6,50.0,79.0,24.0,20.4,1006.5,1012.4,7.0,7.0,4995.0,22.4
¼­±ÍÆ÷,2024-09-25 06:00,24.2,2.6,50.0,79.0,23.8,20.3,1006.7,1012.6,7.0,2.0,4998.0,22.2
¼­±ÍÆ÷,2024-09-25 07:00,24.2,3.2,50.0,80.0,24.1,20.5,1006.8,1012.7,8.0,2.0,4995.0,22.2
¼­±ÍÆ÷,2024-09-25 08:00,24.9,2.5,50.0,79.0,24.7,20.9,1007.1,1013.0,8.0,6.0,4986.0,23.7
¼­±ÍÆ÷,2024-09-25 09:00,25.8,2.6,50.0,77.0,25.5,21.4,1007.5,1013.4,9.0,8.0,4976.0,25.6
¼­±ÍÆ÷,2024-09-25 10:00,26.4,3.2,50.0,76.0,26.1,21.8,1007.8,1013.7,9.0,7.0,4853.0,27.7
¼­±ÍÆ÷,2024-09-25 11:00,26.6,1.9,70.0,77.0,26.8,22.2,1007.8,1013.7,10.0,9.0,4823.0,27.7
¼­±ÍÆ÷,2024-09-25 12:00,27.4,2.7,70.0,67.0,24.4,20.7,1007.4,1013.3,9.0,8.0,5000.0,31.0
¼­±ÍÆ÷,2024-09-25 13:00,27.2,3.0,70.0,74.0,26.6,22.1,1006.7,1012.6,8.0,8.0,4841.0,30.7
¼­±ÍÆ÷,2024-09-25 14:00,28.3,4.1,70.0,70.0,26.8,22.2,1006.3,1012.1,7.0,7.0,4991.0,33.1
¼­±ÍÆ÷,2024-09-25 15:00,27.9,2.1,70.0,72.0,26.9,22.3,1006.3,1012.2,8.0,6.0,4991.0,31.6
¼­±ÍÆ÷,2024-09-25 16:00,28.1,1.9,50.0,73.0,27.6,22.7,1006.0,1011.8,7.0,5.0,5000.0,29.8
¼­±ÍÆ÷,2024-09-25 17:00,27.7,1.9,70.0,72.0,26.6,22.1,1006.2,1012.1,7.0,5.0,5000.0,29.5
¼­±ÍÆ÷,2024-09-25 18:00,26.6,1.5,70.0,72.0,25.0,21.1,1006.6,1012.5,7.0,3.0,5000.0,26.3
¼­±ÍÆ÷,2024-09-25 19:00,25.9,1.8,50.0,75.0,25.0,21.1,1007.0,1012.9,5.0,1.0,5000.0,24.8
¼­±ÍÆ÷,2024-09-25 20:00,25.5,2.0,20.0,77.0,25.0,21.1,1007.3,1013.2,5.0,1.0,4922.0,24.0
¼­±ÍÆ÷,2024-09-25 21:00,25.3,1.8,50.0,73.0,23.5,20.1,1007.4,1013.3,3.0,0.0,5000.0,23.3
¼­±ÍÆ÷,2024-09-25 22:00,24.7,1.4,50.0,73.0,22.7,19.5,1007.4,1013.3,2.0,0.0,5000.0,22.7
¼­±ÍÆ÷,2024-09-25 23:00,24.7,1.7,20.0,74.0,22.9,19.7,1007.3,1013.2,2.0,0.0,5000.0,22.4
¼­±ÍÆ÷,2024-09-26 00:00,24.7,1.5,20.0,77.0,23.8,20.3,1007.4,1013.3,3.0,0.0,4978.0,22.4
¼­±ÍÆ÷,2024-09-26 01:00,24.1,1.8,20.0,78.0,23.4,20.0,1007.3,1013.2,2.0,1.0,4982.0,22.1
¼­±ÍÆ÷,2024-09-26 02:00,23.8,1.8,360.0,78.0,22.9,19.7,1007.4,1013.3,1.0,0.0,4962.0,21.8
¼­±ÍÆ÷,2024-09-26 03:00,23.6,1.7,360.0,75.0,21.8,18.9,1007.0,1012.9,4.0,0.0,5000.0,21.6
¼­±ÍÆ÷,2024-09-26 04:00,23.3,1.6,360.0,76.0,21.7,18.8,1006.6,1012.5,3.0,0.0,5000.0,21.3
¼­±ÍÆ÷,2024-09-26 05:00,22.7,0.7,340.0,78.0,21.4,18.6,1006.5,1012.5,0.0,0.0,4970.0,21.0
¼­±ÍÆ÷,2024-09-26 06:00,22.1,0.9,20.0,80.0,21.2,18.4,1006.6,1012.6,0.0,0.0,4959.0,20.6
¼­±ÍÆ÷,2024-09-26 07:00,22.2,0.9,20.0,79.0,21.0,18.3,1007.2,1013.2,3.0,0.0,4998.0,21.0
¼­±ÍÆ÷,2024-09-26 08:00,24.2,1.8,70.0,77.0,23.2,19.9,1007.3,1013.2,6.0,4.0,5000.0,22.6
¼­±ÍÆ÷,2024-09-26 09:00,27.3,2.6,50.0,68.0,24.6,20.8,1007.9,1013.8,3.0,0.0,5000.0,26.7
¼­±ÍÆ÷,2024-09-26 10:00,28.4,2.0,70.0,65.0,25.0,21.1,1008.0,1013.8,4.0,0.0,5000.0,31.5
¼­±ÍÆ÷,2024-09-26 11:00,28.8,1.6,180.0,67.0,26.4,22.0,1007.7,1013.5,8.0,8.0,5000.0,33.9
¼­±ÍÆ÷,2024-09-26 12:00,28.3,1.4,180.0,70.0,26.8,22.2,1007.6,1013.4,7.0,7.0,5000.0,32.4
¼­±ÍÆ÷,2024-09-26 13:00,28.5,1.9,180.0,72.0,27.9,22.9,1006.8,1012.6,8.0,6.0,4999.0,36.3
¼­±ÍÆ÷,2024-09-26 14:00,29.1,1.7,180.0,68.0,27.2,22.5,1006.0,1011.8,6.0,4.0,5000.0,36.5
¼­±ÍÆ÷,2024-09-26 15:00,29.3,1.5,160.0,69.0,28.1,23.0,1005.6,1011.4,7.0,5.0,4971.0,35.8
¼­±ÍÆ÷,2024-09-26 16:00,29.1,1.7,160.0,70.0,28.1,23.0,1005.3,1011.1,8.0,4.0,5000.0,31.6
¼­±ÍÆ÷,2024-09-26 17:00,28.2,1.3,230.0,65.0,24.7,20.9,1005.5,1011.3,9.0,9.0,5000.0,29.9
¼­±ÍÆ÷,2024-09-26 18:00,27.4,1.3,290.0,71.0,25.8,21.6,1006.1,1012.0,9.0,1.0,5000.0,27.5
¼­±ÍÆ÷,2024-09-26 19:00,26.5,0.8,20.0,77.0,26.6,22.1,1006.5,1012.4,9.0,3.0,4826.0,26.0
¼­±ÍÆ÷,2024-09-26 20:00,26.0,0.7,50.0,79.0,26.4,22.0,1006.9,1012.8,9.0,0.0,4738.0,25.5
¼­±ÍÆ÷,2024-09-26 21:00,25.6,1.3,290.0,80.0,26.1,21.8,1007.1,1013.0,8.0,3.0,4947.0,24.8
¼­±ÍÆ÷,2024-09-26 22:00,25.3,1.0,360.0,79.0,25.3,21.3,1007.0,1012.9,7.0,7.0,4993.0,24.2
¼­±ÍÆ÷,2024-09-26 23:00,25.0,1.0,360.0,78.0,24.6,20.8,1006.8,1012.7,7.0,7.0,5000.0,23.7
¼­±ÍÆ÷,2024-09-27 00:00,24.4,1.0,360.0,75.0,22.8,19.6,1006.4,1012.3,7.0,0.0,5000.0,23.0
¼­±ÍÆ÷,2024-09-27 01:00,24.4,1.4,360.0,75.0,22.8,19.6,1006.1,1012.0,2.0,2.0,5000.0,22.4
¼­±ÍÆ÷,2024-09-27 02:00,24.0,1.5,20.0,75.0,22.2,19.2,1006.0,1011.9,7.0,0.0,5000.0,22.1
¼­±ÍÆ÷,2024-09-27 03:00,23.5,1.6,20.0,73.0,21.0,18.3,1005.8,1011.7,8.0,0.0,5000.0,21.8
¼­±ÍÆ÷,2024-09-27 04:00,23.9,1.4,360.0,72.0,21.3,18.5,1005.5,1011.4,8.0,0.0,5000.0,22.0
¼­±ÍÆ÷,2024-09-27 05:00,24.0,1.0,360.0,71.0,21.2,18.4,1005.8,1011.7,8.0,0.0,5000.0,21.9
¼­±ÍÆ÷,2024-09-27 06:00,23.7,1.6,20.0,72.0,21.0,18.3,1006.3,1012.2,8.0,2.0,5000.0,21.9
¼­±ÍÆ÷,2024-09-27 07:00,24.0,1.9,20.0,72.0,21.4,18.6,1006.7,1012.6,9.0,3.0,5000.0,22.2
¼­±ÍÆ÷,2024-09-27 08:00,25.1,1.2,20.0,74.0,23.5,20.1,1006.8,1012.7,9.0,0.0,5000.0,24.5
¼­±ÍÆ÷,2024-09-27 09:00,28.0,0.8,250.0,67.0,25.2,21.2,1006.9,1012.8,6.0,4.0,5000.0,28.4
¼­±ÍÆ÷,2024-09-27 10:00,28.7,2.1,230.0,66.0,26.0,21.7,1007.0,1012.8,3.0,2.0,4989.0,32.8
¼­±ÍÆ÷,2024-09-27 11:00,28.8,1.5,180.0,64.0,25.3,21.3,1006.7,1012.5,7.0,2.0,5000.0,34.0
¼­±ÍÆ÷,2024-09-27 12:00,29.1,2.0,200.0,65.0,26.1,21.8,1006.4,1012.2,6.0,3.0,5000.0,36.4
¼­±ÍÆ÷,2024-09-27 13:00,29.1,2.0,230.0,63.0,25.3,21.3,1005.8,1011.6,7.0,2.0,5000.0,37.9
¼­±ÍÆ÷,2024-09-27 14:00,29.3,2.3,230.0,62.0,25.2,21.2,1005.3,1011.1,7.0,3.0,5000.0,37.8
¼­±ÍÆ÷,2024-09-27 15:00,29.1,3.0,230.0,61.0,24.6,20.8,1005.5,1011.3,7.0,3.0,5000.0,36.7
¼­±ÍÆ÷,2024-09-27 16:00,28.7,2.5,230.0,61.0,24.0,20.4,1005.5,1011.3,8.0,3.0,5000.0,31.7
¼­±ÍÆ÷,2024-09-27 17:00,28.0,2.2,230.0,64.0,24.1,20.5,1005.8,1011.6,8.0,6.0,5000.0,31.1
¼­±ÍÆ÷,2024-09-27 18:00,27.0,0.9,230.0,65.0,23.1,19.8,1006.2,1012.1,8.0,2.0,4990.0,28.0
¼­±ÍÆ÷,2024-09-27 19:00,25.8,0.8,70.0,69.0,22.8,19.6,1006.6,1012.5,4.0,0.0,4701.0,25.5
¼­±ÍÆ÷,2024-09-27 20:00,24.9,1.8,20.0,72.0,22.5,19.4,1006.7,1012.6,3.0,0.0,4035.0,23.7
¼­±ÍÆ÷,2024-09-27 21:00,23.6,1.6,20.0,47.0,13.7,11.6,1007.4,1013.3,2.0,0.0,5000.0,21.6
¼­±ÍÆ÷,2024-09-27 22:00,23.6,1.8,20.0,57.0,16.5,14.5,1007.6,1013.5,4.0,0.0,5000.0,21.1
¼­±ÍÆ÷,2024-09-27 23:00,23.5,1.4,20.0,61.0,17.6,15.5,1007.7,1013.6,2.0,0.0,4990.0,21.0
¼­±ÍÆ÷,2024-09-28 00:00,23.8,1.5,50.0,68.0,20.0,17.5,1007.7,1013.6,0.0,0.0,4357.0,21.0
¼­±ÍÆ÷,2024-09-28 01:00,24.2,1.6,20.0,72.0,21.7,18.8,1007.8,1013.7,2.0,0.0,5000.0,21.1
¼­±ÍÆ÷,2024-09-28 02:00,24.1,1.8,50.0,73.0,21.8,18.9,1007.5,1013.4,0.0,0.0,5000.0,21.1
¼­±ÍÆ÷,2024-09-28 03:00,24.1,1.8,50.0,73.0,21.8,18.9,1007.5,1013.4,0.0,0.0,5000.0,21.1
¼­±ÍÆ÷,2024-09-28 04:00,23.5,1.4,360.0,70.0,20.2,17.7,1007.5,1013.4,0.0,0.0,5000.0,20.7
¼­±ÍÆ÷,2024-09-28 05:00,23.0,1.7,20.0,70.0,19.6,17.2,1007.6,1013.6,0.0,0.0,5000.0,20.4
¼­±ÍÆ÷,2024-09-28 06:00,24.2,2.3,70.0,75.0,22.5,19.4,1008.4,1014.3,2.0,2.0,5000.0,20.8
¼­±ÍÆ÷,2024-09-28 07:00,24.4,3.0,50.0,80.0,24.4,20.7,1008.9,1014.8,3.0,3.0,4969.0,21.5
