¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),±‚ø¬ QC«√∑°±◊,∞≠ºˆ∑Æ(mm),∞≠ºˆ∑Æ QC«√∑°±◊,«≥º”(m/s),«≥º” QC«√∑°±◊,«≥«‚(16πÊ¿ß),«≥«‚ QC«√∑°±◊,Ω¿µµ(%),Ω¿µµ QC«√∑°±◊,¡ı±‚æ–(hPa),¿ÃΩΩ¡°ø¬µµ(°∆C),«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,¿œ¡∂(hr),¿œ¡∂ QC«√∑°±◊,¿œªÁ(MJ/m2),¿œªÁ QC«√∑°±◊,¿˚º≥(cm),3Ω√∞£Ω≈¿˚º≥(cm),¿¸øÓ∑Æ(10∫–¿ß),¡ﬂ«œ√˛øÓ∑Æ(10∫–¿ß),øÓ«¸(øÓ«¸æ‡æÓ),√÷¿˙øÓ∞Ì(100m ),¡ˆ∏Èø¬µµ(°∆C),¡ˆ∏Èø¬µµ QC«√∑°±◊,5cm ¡ˆ¡ﬂø¬µµ(°∆C),10cm ¡ˆ¡ﬂø¬µµ(°∆C),20cm ¡ˆ¡ﬂø¬µµ(°∆C),30cm ¡ˆ¡ﬂø¬µµ(°∆C)
271,∫¿»≠,2024-10-22 16:00,18.5,,1.3,,0.4,,0.0,,98.0,,20.8,18.1,975.4,,1012.5,,0.0,,,9.0,,,9.0,8.0,,,19.7,,,,,
271,∫¿»≠,2024-10-22 17:00,18.4,,0.4,,0.3,,0.0,,99.0,,20.9,18.2,974.9,,1012.0,,0.0,,,9.0,,,9.0,5.0,,2.0,17.7,,,,,
271,∫¿»≠,2024-10-22 18:00,18.2,,0.6,,0.0,,0.0,,100.0,,20.8,18.1,974.6,,1011.7,,0.0,,,9.0,,,10.0,5.0,,2.0,17.3,,,,,
271,∫¿»≠,2024-10-22 19:00,18.0,,0.4,,0.1,,0.0,,100.0,,20.5,17.9,973.6,,1010.7,,,9.0,,9.0,,,9.0,6.0,,2.0,17.1,,,,,
271,∫¿»≠,2024-10-22 20:00,18.3,,0.4,,0.5,,160.0,,100.0,,20.9,18.2,973.6,,1010.7,,,9.0,,9.0,,,10.0,8.0,,2.0,17.1,,,,,
271,∫¿»≠,2024-10-22 21:00,18.1,,1.3,,0.8,,180.0,,99.0,,20.5,17.9,973.7,,1010.8,,,9.0,,9.0,,,10.0,10.0,,1.0,16.9,,,,,
271,∫¿»≠,2024-10-22 22:00,18.1,,1.0,,1.4,,180.0,,97.0,,20.1,17.6,973.1,,1010.2,,,9.0,,9.0,,,10.0,10.0,,1.0,16.7,,,,,
271,∫¿»≠,2024-10-22 23:00,17.7,,0.5,,1.5,,320.0,,97.0,,19.6,17.2,972.6,,1009.8,,,9.0,,9.0,,,10.0,10.0,,2.0,16.5,,,,,
271,∫¿»≠,2024-10-23 00:00,17.8,,,9.0,0.7,,230.0,,96.0,,19.5,17.1,971.6,,1008.7,,,9.0,,9.0,,,10.0,10.0,,,16.4,,,,,
271,∫¿»≠,2024-10-23 01:00,17.8,,0.0,,2.3,,200.0,,94.0,,19.1,16.8,971.2,,1008.3,,,9.0,,9.0,,,8.0,8.0,,2.0,16.3,,,,,
271,∫¿»≠,2024-10-23 02:00,17.6,,0.5,,1.3,,200.0,,95.0,,19.0,16.7,971.3,,1008.4,,,9.0,,9.0,,,10.0,10.0,,1.0,16.2,,,,,
271,∫¿»≠,2024-10-23 03:00,17.2,,1.1,,2.2,,270.0,,90.0,,17.6,15.5,971.5,,1008.7,,,9.0,,9.0,,,10.0,10.0,,2.0,15.3,,,,,
271,∫¿»≠,2024-10-23 04:00,15.8,,0.4,,1.4,,290.0,,88.0,,15.8,13.8,971.7,,1009.2,,,9.0,,9.0,,,10.0,8.0,,7.0,13.9,,,,,
271,∫¿»≠,2024-10-23 05:00,15.0,,,9.0,2.8,,270.0,,76.0,,12.9,10.7,972.3,,1010.1,,,9.0,,9.0,,,7.0,6.0,,14.0,11.5,,,,,
271,∫¿»≠,2024-10-23 06:00,14.5,,,9.0,2.4,,270.0,,71.0,,11.6,9.2,972.8,,1010.7,,,9.0,,9.0,,,9.0,9.0,,13.0,11.2,,,,,
271,∫¿»≠,2024-10-23 07:00,13.9,,,9.0,2.2,,250.0,,69.0,,10.9,8.2,972.9,,1010.7,,0.0,,,9.0,,,10.0,7.0,,12.0,9.9,,,,,
271,∫¿»≠,2024-10-23 08:00,13.9,,,9.0,3.7,,270.0,,69.0,,10.9,8.2,973.9,,1011.7,,0.0,,,9.0,,,9.0,9.0,,10.0,11.6,,,,,
271,∫¿»≠,2024-10-23 09:00,14.3,,,9.0,2.6,,250.0,,68.0,,11.0,8.4,974.8,,1012.8,,0.0,,,9.0,,,9.0,9.0,,10.0,14.4,,,,,
271,∫¿»≠,2024-10-23 10:00,14.8,,,9.0,2.3,,270.0,,66.0,,11.1,8.5,975.7,,1013.6,,0.1,,,9.0,,,9.0,8.0,,10.0,21.4,,,,,
271,∫¿»≠,2024-10-23 11:00,15.3,,,9.0,3.7,,290.0,,62.0,,10.7,8.0,976.1,,1013.9,,0.6,,,9.0,,,9.0,8.0,,12.0,22.7,,,,,
271,∫¿»≠,2024-10-23 12:00,16.2,,,9.0,3.4,,290.0,,57.0,,10.4,7.6,975.8,,1013.4,,0.8,,,9.0,,,8.0,3.0,,11.0,29.1,,,,,
271,∫¿»≠,2024-10-23 13:00,15.9,,,9.0,3.1,,290.0,,59.0,,10.6,7.8,975.6,,1013.3,,0.6,,,9.0,,,6.0,6.0,,11.0,22.0,,,,,
271,∫¿»≠,2024-10-23 14:00,16.5,,,9.0,3.3,,290.0,,57.0,,10.6,7.9,975.7,,1013.2,,0.7,,,9.0,,,6.0,4.0,,12.0,23.2,,,,,
271,∫¿»≠,2024-10-23 15:00,16.5,,,9.0,2.9,,250.0,,56.0,,10.4,7.6,976.0,,1013.6,,0.8,,,9.0,,,3.0,1.0,,13.0,20.9,,,,,
271,∫¿»≠,2024-10-23 16:00,16.1,,,9.0,3.3,,290.0,,55.0,,10.0,7.0,977.1,,1014.8,,0.9,,,9.0,,,5.0,1.0,,18.0,16.1,,,,,
271,∫¿»≠,2024-10-23 17:00,14.9,,,9.0,2.8,,250.0,,60.0,,10.1,7.1,977.6,,1015.6,,0.6,,,9.0,,,3.0,0.0,,,12.6,,,,,
271,∫¿»≠,2024-10-23 18:00,13.3,,,9.0,1.3,,270.0,,72.0,,10.9,8.3,978.3,,1016.4,,0.0,,,9.0,,,0.0,0.0,,,9.5,,,,,
271,∫¿»≠,2024-10-23 19:00,13.6,,,9.0,2.5,,270.0,,66.0,,10.2,7.3,978.9,,1017.0,,,9.0,,9.0,,,0.0,0.0,,,8.6,,,,,
271,∫¿»≠,2024-10-23 20:00,12.0,,,9.0,1.2,,290.0,,75.0,,10.4,7.6,979.9,,1018.3,,,9.0,,9.0,,,0.0,0.0,,,6.8,,,,,
271,∫¿»≠,2024-10-23 21:00,11.1,,,9.0,0.8,,110.0,,82.0,,10.8,8.1,980.6,,1019.2,,,9.0,,9.0,,,0.0,0.0,,,5.7,,,,,
271,∫¿»≠,2024-10-23 22:00,9.7,,,9.0,2.3,,20.0,,91.0,,10.9,8.2,981.3,,1020.2,,,9.0,,9.0,,,0.0,0.0,,,6.3,,,,,
271,∫¿»≠,2024-10-23 23:00,8.8,,,9.0,1.7,,20.0,,92.0,,10.4,7.5,981.5,,1020.4,,,9.0,,9.0,,,0.0,0.0,,,5.4,,,,,
271,∫¿»≠,2024-10-24 00:00,8.0,,,9.0,0.2,,0.0,,95.0,,10.2,7.2,981.5,,1020.6,,,9.0,,9.0,,,0.0,0.0,,,2.9,,,,,
271,∫¿»≠,2024-10-24 01:00,7.1,,,,0.2,,0.0,,98.0,,9.9,6.8,981.7,,1021.0,,,9.0,,9.0,,,0.0,0.0,,,2.2,,,,,
271,∫¿»≠,2024-10-24 02:00,6.5,,,,0.4,,0.0,,98.0,,9.5,6.2,982.1,,1021.5,,,9.0,,9.0,,,0.0,0.0,,,1.7,,,,,
271,∫¿»≠,2024-10-24 03:00,6.6,,,,0.4,,0.0,,100.0,,9.7,6.5,982.2,,1021.6,,,9.0,,9.0,,,0.0,0.0,,,4.9,,,,,
271,∫¿»≠,2024-10-24 04:00,6.1,,,,0.2,,0.0,,100.0,,9.3,6.0,982.2,,1021.7,,,9.0,,9.0,,,10.0,10.0,,,6.1,,,,,
271,∫¿»≠,2024-10-24 05:00,6.2,,,,0.2,,0.0,,100.0,,9.4,6.1,982.4,,1021.9,,,9.0,,9.0,,,10.0,10.0,,,6.2,,,,,
271,∫¿»≠,2024-10-24 06:00,5.7,,,,0.5,,140.0,,100.0,,9.1,5.6,982.7,,1022.3,,,9.0,,9.0,,,10.0,10.0,,,6.3,,,,,
271,∫¿»≠,2024-10-24 07:00,5.5,,,,0.2,,0.0,,100.0,,9.0,5.4,982.9,,1022.5,,0.0,,,9.0,,,10.0,10.0,,,6.0,,,,,
271,∫¿»≠,2024-10-24 08:00,5.7,,,,0.8,,270.0,,100.0,,9.1,5.6,983.6,,1023.2,,0.0,,,9.0,,,10.0,10.0,,,8.0,,,,,
271,∫¿»≠,2024-10-24 09:00,6.0,,,,0.7,,110.0,,100.0,,9.3,5.9,984.1,,1023.7,,0.0,,,9.0,,,9.0,9.0,,,12.2,,,,,
271,∫¿»≠,2024-10-24 10:00,8.4,,,,0.9,,90.0,,100.0,,10.9,8.3,984.2,,1023.3,,0.2,,,9.0,,,0.0,0.0,,,19.9,,,,,
271,∫¿»≠,2024-10-24 11:00,12.7,,,,1.8,,140.0,,65.0,,9.5,6.2,984.0,,1022.5,,1.0,,,9.0,,,0.0,0.0,,,28.4,,,,,
271,∫¿»≠,2024-10-24 12:00,15.3,,,,1.1,,140.0,,63.0,,10.9,8.2,983.2,,1021.3,,1.0,,,9.0,,,0.0,0.0,,,31.6,,,,,
271,∫¿»≠,2024-10-24 13:00,17.2,,,,2.6,,160.0,,56.0,,10.9,8.3,982.0,,1019.6,,1.0,,,9.0,,,0.0,0.0,,,32.1,,,,,
271,∫¿»≠,2024-10-24 14:00,18.6,,,,1.8,,180.0,,53.0,,11.3,8.8,981.4,,1018.7,,1.0,,,9.0,,,0.0,0.0,,,30.6,,,,,
271,∫¿»≠,2024-10-24 15:00,19.1,,,,1.5,,180.0,,47.0,,10.4,7.5,981.8,,1019.0,,1.0,,,9.0,,,0.0,0.0,,,25.8,,,,,
271,∫¿»≠,2024-10-24 16:00,18.8,,,,1.8,,180.0,,41.0,,8.8,5.2,982.4,,1019.7,,1.0,,,9.0,,,0.0,0.0,,,19.9,,,,,
271,∫¿»≠,2024-10-24 17:00,14.3,,,,0.5,,320.0,,72.0,,11.7,9.3,983.5,,1021.8,,0.7,,,9.0,,,0.0,0.0,,,12.4,,,,,
271,∫¿»≠,2024-10-24 18:00,12.6,,,,0.1,,0.0,,85.0,,12.4,10.1,984.4,,1022.9,,0.0,,,9.0,,,0.0,0.0,,,8.4,,,,,
271,∫¿»≠,2024-10-24 19:00,11.1,,,,0.7,,340.0,,91.0,,11.9,9.6,985.2,,1024.0,,,9.0,,9.0,,,0.0,0.0,,,7.1,,,,,
271,∫¿»≠,2024-10-24 20:00,10.0,,,,1.8,,320.0,,95.0,,11.6,9.2,985.7,,1024.7,,,9.0,,9.0,,,0.0,0.0,,,7.1,,,,,
271,∫¿»≠,2024-10-24 21:00,9.2,,,,1.0,,270.0,,97.0,,11.2,8.7,986.2,,1025.4,,,9.0,,9.0,,,0.0,0.0,,,5.8,,,,,
271,∫¿»≠,2024-10-24 22:00,8.5,,,,1.6,,320.0,,97.0,,10.7,8.0,986.7,,1025.9,,,9.0,,9.0,,,0.0,0.0,,,5.3,,,,,
271,∫¿»≠,2024-10-24 23:00,8.0,,,,0.1,,0.0,,98.0,,10.4,7.6,987.2,,1026.5,,,9.0,,9.0,,,0.0,0.0,,,4.0,,,,,
271,∫¿»≠,2024-10-25 00:00,7.1,,,,1.4,,320.0,,98.0,,9.9,6.8,987.5,,1027.0,,,9.0,,9.0,,,0.0,0.0,,,3.8,,,,,
271,∫¿»≠,2024-10-25 01:00,6.6,,,,0.3,,0.0,,99.0,,9.6,6.4,987.7,,1027.3,,,9.0,,9.0,,,0.0,0.0,,,2.3,,,,,
271,∫¿»≠,2024-10-25 02:00,6.4,,,,0.9,,160.0,,98.0,,9.4,6.1,987.9,,1027.5,,,9.0,,9.0,,,0.0,0.0,,,2.4,,,,,
271,∫¿»≠,2024-10-25 03:00,5.8,,,,0.2,,0.0,,99.0,,9.1,5.6,988.0,,1027.8,,,9.0,,9.0,,,0.0,0.0,,,2.6,,,,,
271,∫¿»≠,2024-10-25 04:00,6.2,,,,0.0,,0.0,,100.0,,9.4,6.1,987.9,,1027.6,,,9.0,,9.0,,,0.0,0.0,,,5.9,,,,,
271,∫¿»≠,2024-10-25 05:00,5.5,,,,0.4,,0.0,,100.0,,9.0,5.4,987.8,,1027.6,,,9.0,,9.0,,,0.0,0.0,,,2.0,,,,,
271,∫¿»≠,2024-10-25 06:00,5.3,,,,0.3,,0.0,,100.0,,8.8,5.2,988.3,,1028.2,,,9.0,,9.0,,,0.0,0.0,,,2.9,,,,,
271,∫¿»≠,2024-10-25 07:00,4.6,,,,1.1,,340.0,,100.0,,8.4,4.5,988.5,,1028.5,,0.0,,,9.0,,,0.0,0.0,,,2.1,,,,,
271,∫¿»≠,2024-10-25 08:00,6.7,,,,0.6,,360.0,,100.0,,9.7,6.6,989.5,,1029.1,,0.6,,,9.0,,,0.0,0.0,,,6.1,,,,,
271,∫¿»≠,2024-10-25 09:00,9.6,,,,0.2,,0.0,,82.0,,9.7,6.6,989.7,,1029.0,,1.0,,,9.0,,,0.0,0.0,,,14.1,,,,,
271,∫¿»≠,2024-10-25 10:00,13.7,,,,0.6,,50.0,,64.0,,10.0,7.0,989.4,,1027.9,,1.0,,,9.0,,,0.0,0.0,,,22.6,,,,,
271,∫¿»≠,2024-10-25 11:00,18.2,,,,1.3,,230.0,,53.0,,11.0,8.4,988.9,,1026.6,,1.0,,,9.0,,,0.0,0.0,,,29.2,,,,,
271,∫¿»≠,2024-10-25 12:00,20.0,,,,2.7,,160.0,,50.0,,11.6,9.2,988.2,,1025.8,,1.0,,,9.0,,,0.0,0.0,,,34.0,,,,,
271,∫¿»≠,2024-10-25 13:00,20.7,,,,1.9,,140.0,,46.0,,11.2,8.6,987.3,,1024.7,,1.0,,,9.0,,,5.0,0.0,,,32.7,,,,,
271,∫¿»≠,2024-10-25 14:00,20.9,,,,3.0,,140.0,,45.0,,11.1,8.5,986.8,,1024.2,,1.0,,,9.0,,,4.0,0.0,,,31.3,,,,,
271,∫¿»≠,2024-10-25 15:00,20.8,,,,2.3,,140.0,,43.0,,10.5,7.7,986.9,,1024.3,,1.0,,,9.0,,,6.0,0.0,,,24.8,,,,,
271,∫¿»≠,2024-10-25 16:00,20.2,,,,1.5,,140.0,,48.0,,11.3,8.8,987.1,,1024.6,,0.7,,,9.0,,,6.0,0.0,,,20.9,,,,,
271,∫¿»≠,2024-10-25 17:00,16.5,,,,0.8,,360.0,,72.0,,13.5,11.4,987.3,,1025.3,,0.0,,,9.0,,,8.0,0.0,,,14.9,,,,,
271,∫¿»≠,2024-10-25 18:00,14.4,,,,0.9,,340.0,,81.0,,13.2,11.1,987.3,,1025.8,,0.0,,,9.0,,,9.0,0.0,,,11.2,,,,,
271,∫¿»≠,2024-10-25 19:00,13.0,,,,1.2,,320.0,,91.0,,13.6,11.5,987.7,,1026.2,,,9.0,,9.0,,,9.0,0.0,,,10.1,,,,,
271,∫¿»≠,2024-10-25 20:00,11.8,,,,1.5,,320.0,,94.0,,12.9,10.8,987.5,,1026.3,,,9.0,,9.0,,,9.0,0.0,,,9.2,,,,,
271,∫¿»≠,2024-10-25 21:00,11.1,,,,0.4,,0.0,,96.0,,12.6,10.4,987.8,,1026.7,,,9.0,,9.0,,,6.0,0.0,,,7.7,,,,,
271,∫¿»≠,2024-10-25 22:00,10.5,,,,0.3,,0.0,,97.0,,12.3,10.0,988.2,,1027.2,,,9.0,,9.0,,,9.0,0.0,,,7.0,,,,,
271,∫¿»≠,2024-10-25 23:00,10.9,,,,1.3,,140.0,,97.0,,12.6,10.4,987.9,,1026.9,,,9.0,,9.0,,,9.0,0.0,,,8.1,,,,,
271,∫¿»≠,2024-10-26 00:00,11.1,,,,1.4,,320.0,,96.0,,12.6,10.4,987.5,,1026.4,,,9.0,,9.0,,,9.0,8.0,,,9.1,,,,,
271,∫¿»≠,2024-10-26 01:00,10.5,,,,0.8,,320.0,,97.0,,12.3,10.0,987.0,,1026.0,,,9.0,,9.0,,,8.0,2.0,,,7.4,,,,,
271,∫¿»≠,2024-10-26 02:00,9.5,,,,0.8,,320.0,,98.0,,11.6,9.1,986.6,,1025.8,,,9.0,,9.0,,,6.0,0.0,,,6.4,,,,,
271,∫¿»≠,2024-10-26 03:00,9.3,,,,0.8,,340.0,,99.0,,11.6,9.1,986.5,,1025.7,,,9.0,,9.0,,,8.0,2.0,,8.0,7.2,,,,,
271,∫¿»≠,2024-10-26 04:00,10.5,,,,0.7,,290.0,,98.0,,12.4,10.1,986.4,,1025.4,,,9.0,,9.0,,,8.0,8.0,,8.0,9.7,,,,,
271,∫¿»≠,2024-10-26 05:00,10.9,,,,1.0,,160.0,,97.0,,12.6,10.4,986.6,,1025.5,,,9.0,,9.0,,,10.0,10.0,,9.0,9.9,,,,,
271,∫¿»≠,2024-10-26 06:00,10.9,,,,0.1,,0.0,,98.0,,12.7,10.5,986.3,,1025.2,,,9.0,,9.0,,,10.0,10.0,,9.0,9.9,,,,,
271,∫¿»≠,2024-10-26 07:00,10.2,,,,0.6,,160.0,,98.0,,12.1,9.8,986.4,,1025.4,,0.0,,,9.0,,,7.0,3.0,,10.0,7.6,,,,,
271,∫¿»≠,2024-10-26 08:00,11.6,,,,0.4,,0.0,,97.0,,13.2,11.1,986.6,,1025.4,,0.4,,,9.0,,,7.0,2.0,,10.0,12.3,,,,,
271,∫¿»≠,2024-10-26 09:00,13.4,,,,1.0,,140.0,,88.0,,13.5,11.4,986.6,,1025.0,,0.8,,,9.0,,,4.0,0.0,,,15.6,,,,,
271,∫¿»≠,2024-10-26 10:00,18.4,,,,0.8,,110.0,,69.0,,14.6,12.6,986.0,,1023.5,,0.8,,,9.0,,,6.0,4.0,,10.0,23.6,,,,,
271,∫¿»≠,2024-10-26 11:00,19.6,,,,2.8,,90.0,,59.0,,13.4,11.3,985.6,,1023.2,,0.6,,,9.0,,,8.0,6.0,,10.0,26.6,,,,,
271,∫¿»≠,2024-10-26 12:00,20.0,,,,3.0,,140.0,,58.0,,13.5,11.4,984.7,,1022.2,,0.7,,,9.0,,,7.0,1.0,,55.0,32.3,,,,,
271,∫¿»≠,2024-10-26 13:00,19.4,,,,3.0,,110.0,,63.0,,14.1,12.1,983.8,,1021.4,,0.4,,,9.0,,,8.0,7.0,,11.0,25.1,,,,,
271,∫¿»≠,2024-10-26 14:00,19.5,,,,3.2,,110.0,,61.0,,13.7,11.7,983.3,,1020.8,,0.0,,,9.0,,,9.0,9.0,,11.0,24.1,,,,,
271,∫¿»≠,2024-10-26 15:00,19.5,,,,3.2,,160.0,,59.0,,13.3,11.2,983.4,,1020.9,,0.1,,,9.0,,,9.0,9.0,,12.0,24.1,,,,,
271,∫¿»≠,2024-10-26 16:00,19.1,,,,2.0,,70.0,,64.0,,14.1,12.1,982.8,,1020.0,,0.1,,,9.0,,,7.0,7.0,,11.0,20.1,,,,,
271,∫¿»≠,2024-10-26 17:00,18.9,,,,1.6,,110.0,,61.0,,13.3,11.2,983.3,,1020.6,,0.2,,,9.0,,,6.0,4.0,,12.0,17.8,,,,,
271,∫¿»≠,2024-10-26 18:00,17.4,,,,1.2,,90.0,,70.0,,13.8,11.8,983.2,,1020.8,,0.0,,,9.0,,,0.0,0.0,,,13.8,,,,,
271,∫¿»≠,2024-10-26 19:00,13.6,,,,0.9,,320.0,,93.0,,14.4,12.4,983.4,,1021.7,,,9.0,,9.0,,,2.0,1.0,,62.0,9.5,,,,,
271,∫¿»≠,2024-10-26 20:00,12.7,,,,0.8,,340.0,,94.0,,13.7,11.7,983.7,,1022.1,,,9.0,,9.0,,,4.0,2.0,,10.0,8.9,,,,,
271,∫¿»≠,2024-10-26 21:00,12.2,,,,1.1,,320.0,,97.0,,13.7,11.7,983.2,,1021.7,,,9.0,,9.0,,,5.0,3.0,,10.0,9.2,,,,,
271,∫¿»≠,2024-10-26 22:00,11.3,,,,1.7,,320.0,,98.0,,13.0,10.9,983.4,,1022.1,,,9.0,,9.0,,,5.0,0.0,,,8.7,,,,,
271,∫¿»≠,2024-10-26 23:00,10.9,,,,0.9,,320.0,,98.0,,12.7,10.5,983.1,,1021.9,,,9.0,,9.0,,,4.0,4.0,,8.0,7.9,,,,,
271,∫¿»≠,2024-10-27 00:00,10.3,,,,0.6,,340.0,,98.0,,12.2,9.9,982.1,,1020.9,,,9.0,,9.0,,,1.0,0.0,,,6.4,,,,,
271,∫¿»≠,2024-10-27 01:00,9.4,,,,0.2,,0.0,,99.0,,11.6,9.2,981.7,,1020.7,,,9.0,,9.0,,,4.0,0.0,,,5.5,,,,,
271,∫¿»≠,2024-10-27 02:00,9.9,,,,0.7,,160.0,,100.0,,12.1,9.8,982.3,,1021.2,,,9.0,,9.0,,,10.0,5.0,,6.0,7.9,,,,,
271,∫¿»≠,2024-10-27 03:00,10.1,,,,1.1,,180.0,,99.0,,12.2,9.9,980.9,,1019.7,,,9.0,,9.0,,,9.0,5.0,,11.0,7.7,,,,,
271,∫¿»≠,2024-10-27 04:00,10.3,,,,0.7,,360.0,,99.0,,12.4,10.1,979.9,,1018.7,,,9.0,,9.0,,,9.0,9.0,,10.0,8.9,,,,,
271,∫¿»≠,2024-10-27 05:00,10.0,,,,0.6,,230.0,,99.0,,12.1,9.8,979.2,,1018.0,,,9.0,,9.0,,,6.0,1.0,,,6.8,,,,,
271,∫¿»≠,2024-10-27 06:00,9.6,,,,0.4,,0.0,,100.0,,11.9,9.5,979.3,,1018.2,,,9.0,,9.0,,,9.0,2.0,,1.0,6.3,,,,,
271,∫¿»≠,2024-10-27 07:00,9.8,,,,0.4,,0.0,,100.0,,12.0,9.7,979.4,,1018.2,,0.0,,,9.0,,,9.0,9.0,,,8.6,,,,,
271,∫¿»≠,2024-10-27 08:00,10.1,,,,0.1,,0.0,,100.0,,12.3,10.0,979.3,,1018.1,,0.0,,,9.0,,,10.0,9.0,,,12.1,,,,,
271,∫¿»≠,2024-10-27 09:00,11.4,,,,0.5,,20.0,,100.0,,13.4,11.3,978.3,,1016.8,,0.0,,,9.0,,,9.0,7.0,,,14.6,,,,,
271,∫¿»≠,2024-10-27 10:00,13.8,,,,1.0,,20.0,,92.0,,14.5,12.5,977.5,,1015.5,,0.1,,,9.0,,,10.0,7.0,,54.0,16.1,,,,,
271,∫¿»≠,2024-10-27 11:00,15.3,,,,0.6,,230.0,,84.0,,14.6,12.6,977.2,,1015.1,,0.0,,,9.0,,,10.0,4.0,,46.0,23.7,,,,,
271,∫¿»≠,2024-10-27 12:00,16.9,,,,2.3,,180.0,,70.0,,13.4,11.3,976.4,,1013.9,,0.1,,,9.0,,,10.0,7.0,,54.0,21.8,,,,,
271,∫¿»≠,2024-10-27 13:00,17.1,,,,2.5,,160.0,,72.0,,14.0,12.0,975.6,,1013.0,,0.1,,,9.0,,,9.0,6.0,,49.0,23.8,,,,,
271,∫¿»≠,2024-10-27 14:00,18.0,,,,3.3,,140.0,,68.0,,13.9,11.9,974.7,,1011.9,,0.4,,,9.0,,,7.0,2.0,,12.0,27.9,,,,,
271,∫¿»≠,2024-10-27 15:00,17.6,,,,2.4,,180.0,,72.0,,14.4,12.4,974.3,,1011.6,,0.2,,,9.0,,,10.0,3.0,,48.0,22.6,,,,,
271,∫¿»≠,2024-10-27 16:00,17.0,,,,1.7,,180.0,,76.0,,14.7,12.7,974.4,,1011.8,,0.0,,,9.0,,,10.0,10.0,,41.0,18.7,,,,,
271,∫¿»≠,2024-10-27 17:00,16.6,,,,1.1,,160.0,,78.0,,14.7,12.7,974.5,,1012.0,,0.1,,,9.0,,,10.0,1.0,,10.0,15.7,,,,,
271,∫¿»≠,2024-10-27 18:00,15.6,,,,1.6,,140.0,,85.0,,15.0,13.0,974.5,,1012.2,,0.0,,,9.0,,,10.0,2.0,,62.0,13.7,,,,,
271,∫¿»≠,2024-10-27 19:00,14.7,,,,0.3,,0.0,,91.0,,15.2,13.2,974.7,,1012.6,,,9.0,,9.0,,,10.0,7.0,,31.0,13.0,,,,,
271,∫¿»≠,2024-10-27 20:00,14.7,,,,0.2,,0.0,,92.0,,15.4,13.4,975.6,,1013.5,,,9.0,,9.0,,,10.0,10.0,,25.0,12.9,,,,,
271,∫¿»≠,2024-10-27 21:00,14.2,,0.4,,0.3,,0.0,,97.0,,15.7,13.7,975.6,,1013.7,,,9.0,,9.0,,,10.0,8.0,,2.0,12.8,,,,,
271,∫¿»≠,2024-10-27 22:00,14.2,,0.2,,0.2,,0.0,,98.0,,15.8,13.8,975.8,,1013.9,,,9.0,,9.0,,,10.0,9.0,,1.0,13.1,,,,,
271,∫¿»≠,2024-10-27 23:00,14.2,,,9.0,0.6,,20.0,,98.0,,15.8,13.8,975.2,,1013.2,,,9.0,,9.0,,,10.0,10.0,,1.0,13.0,,,,,
271,∫¿»≠,2024-10-28 00:00,13.9,,,9.0,0.2,,0.0,,99.0,,15.7,13.7,975.1,,1013.0,,,9.0,,9.0,,,10.0,7.0,,,12.4,,,,,
271,∫¿»≠,2024-10-28 01:00,13.7,,,,0.0,,0.0,,99.0,,15.5,13.5,974.4,,1012.3,,,9.0,,9.0,,,8.0,8.0,,2.0,11.7,,,,,
271,∫¿»≠,2024-10-28 02:00,12.9,,,,0.6,,360.0,,99.0,,14.7,12.7,974.9,,1013.0,,,9.0,,9.0,,,8.0,6.0,,2.0,9.1,,,,,
271,∫¿»≠,2024-10-28 03:00,11.6,,,,0.0,,0.0,,100.0,,13.6,11.5,974.9,,1013.2,,,9.0,,9.0,,,7.0,0.0,,,7.4,,,,,
271,∫¿»≠,2024-10-28 04:00,11.5,,,,0.1,,0.0,,100.0,,13.5,11.4,975.0,,1013.3,,,9.0,,9.0,,,9.0,3.0,,,8.7,,,,,
271,∫¿»≠,2024-10-28 05:00,11.6,,,,1.1,,50.0,,100.0,,13.6,11.5,975.3,,1013.6,,,9.0,,9.0,,,9.0,8.0,,,10.7,,,,,
271,∫¿»≠,2024-10-28 06:00,10.9,,,,1.3,,50.0,,100.0,,12.9,10.8,975.7,,1014.2,,,9.0,,9.0,,,10.0,9.0,,,10.0,,,,,
271,∫¿»≠,2024-10-28 07:00,11.4,,,,0.4,,0.0,,100.0,,13.4,11.3,976.2,,1014.6,,0.0,,,9.0,,,10.0,10.0,,,10.7,,,,,
271,∫¿»≠,2024-10-28 08:00,11.9,,,,0.1,,0.0,,98.0,,13.6,11.5,976.9,,1015.2,,0.0,,,9.0,,,10.0,10.0,,7.0,12.4,,,,,
271,∫¿»≠,2024-10-28 09:00,12.9,,,,0.3,,0.0,,95.0,,14.1,12.1,977.4,,1015.6,,0.0,,,9.0,,,8.0,8.0,,7.0,14.6,,,,,
271,∫¿»≠,2024-10-28 10:00,15.0,,,,0.3,,0.0,,90.0,,15.3,13.3,977.5,,1015.5,,0.0,,,9.0,,,9.0,9.0,,7.0,21.3,,,,,
